,client_id,date_order,quantity,sales_net,data_order_year_2017,data_order_year_2018,data_order_year_2019,data_order_quarter_1,data_order_quarter_2,data_order_quarter_3,data_order_quarter_4
11515694,1651643,2018-02-06,0.000111123445,42.205,0,1,0,1,0,0,0
60302547,78966,2019-08-22,0.0010001111,66.15168,0,0,1,0,0,1,0
1886543,1914692,2017-10-19,0.0,768.4392,1,0,0,0,0,0,1
55616829,1056098,2019-07-04,0.0012223581,62.445,0,0,1,0,0,1,0
8340679,773741,2017-12-28,0.0,57.1872,1,0,0,0,0,0,1
51317406,187949,2019-05-16,0.0,4.8852,0,0,1,0,1,0,0
55171871,1612285,2019-06-27,0.0,108.1368,0,0,1,0,1,0,0
27517789,403692,2018-08-13,0.0021113458,54.42996,0,1,0,0,0,1,0
2579942,242237,2017-10-23,0.0,20.8932,1,0,0,0,0,0,1
12585370,160215,2018-02-16,0.00055561727,23.959867,0,1,0,1,0,0,0
46152162,130549,2019-03-12,0.000111123445,7.498,0,0,1,1,0,0,0
38434937,842578,2018-12-12,0.0054450496,53.205994,0,1,0,0,0,0,1
25227701,347601,2018-07-18,0.0010001111,62.6934,0,1,0,0,0,1,0
13642058,1546834,2018-02-28,0.000111123445,28.819,0,1,0,1,0,0,0
17721775,2152075,2018-04-16,0.0,4.6368,0,1,0,0,1,0,0
46297545,409987,2019-03-12,0.00055561727,12.298866,0,0,1,1,0,0,0
17255343,1531738,2018-04-06,0.000111123445,45.793,0,1,0,0,1,0,0
30607288,638795,2018-09-12,0.0,9.246,0,1,0,0,0,1,0
46134242,1588616,2019-03-12,0.0016668519,95.0268,0,0,1,1,0,0,0
44644996,1953099,2019-02-27,0.00022224693,17.151867,0,0,1,1,0,0,0
1584853,444973,2017-10-20,0.0007778642,88.34645,1,0,0,0,0,0,1
21541191,2248736,2018-04-24,0.0,93.5916,0,1,0,0,1,0,0
27067710,638703,2018-07-23,0.0007778642,57.5552,0,1,0,0,0,1,0
45048879,782927,2019-03-01,0.0,6.348,0,0,1,1,0,0,0
3505622,905667,2017-11-03,0.0,10.35,1,0,0,0,0,0,1
45933783,1037392,2019-03-08,0.000111123445,162.012,0,0,1,1,0,0,0
5640006,1837006,2017-11-27,0.02211357,95.71629,1,0,0,0,0,0,1
11011394,2010973,2018-01-30,0.0025558397,68.54038,0,1,0,1,0,0,0
21818943,1389827,2018-06-11,0.0,119.3424,0,1,0,0,1,0,0
7702028,1470656,2017-12-21,0.000111123445,129.904,1,0,0,0,0,0,1
51176893,691738,2019-04-24,0.0012223581,230.0,0,0,1,0,1,0,0
37912500,1441705,2018-12-05,0.0,82.6344,0,1,0,0,0,0,1
51465141,53453,2019-05-20,0.00044449384,15.01808,0,0,1,0,1,0,0
37859111,2066422,2018-11-30,0.0,43.3596,0,1,0,0,0,0,1
31636536,382406,2018-09-26,0.000111123445,8.395,0,1,0,0,0,1,0
40928274,1423548,2019-01-10,0.0,657.5424,0,0,1,1,0,0,0
46739660,861766,2019-03-19,0.000111123445,29.348,0,0,1,1,0,0,0
50726022,1803756,2019-05-08,0.01600178,1719.0579,0,0,1,0,1,0,0
42555736,2029417,2019-01-31,0.0,2.9256,0,0,1,1,0,0,0
5490343,87696,2017-11-27,0.000111123445,40.089,1,0,0,0,0,0,1
50214464,205395,2019-04-30,0.0,23.7636,0,0,1,0,1,0,0
11620654,373637,2018-02-06,0.00044449384,11.79992,0,1,0,1,0,0,0
44174087,14147,2019-02-19,0.000111123445,16.836,0,0,1,1,0,0,0
21766745,1004547,2018-06-11,0.00022224693,137.00026,0,1,0,0,1,0,0
46640186,2011853,2019-03-15,0.0,3096.444,0,0,1,1,0,0,0
1356056,881863,2017-10-12,0.0,36.3768,1,0,0,0,0,0,1
24331014,1808509,2018-06-27,0.0021113458,87.1332,0,1,0,0,1,0,0
62233438,1332006,2019-04-23,0.000111123445,764.198,0,0,1,0,1,0,0
10862802,811505,2018-01-29,0.00044449384,8.8044,0,1,0,1,0,0,0
51382808,1755475,2019-05-17,0.0,34.5,0,0,1,0,1,0,0
55716680,786186,2019-07-04,0.000111123445,3.243,0,0,1,0,0,1,0
59915022,511472,2019-04-23,0.0,135.3504,0,0,1,0,1,0,0
13282825,1530787,2018-02-22,0.00033337035,16.5393,0,1,0,1,0,0,0
47886907,2244443,2019-03-25,0.0,111.8628,0,0,1,1,0,0,0
62349979,1444113,2019-09-11,0.0,5.382,0,0,1,0,0,1,0
56231121,1654247,2019-07-09,0.00055561727,2.392,0,0,1,0,0,1,0
4296769,371179,2017-11-14,0.0021113458,5.658,1,0,0,0,0,0,1
28897966,218905,2018-08-23,0.0012223581,111.2625,0,1,0,0,0,1,0
22513669,986990,2018-06-15,0.000111123445,48.139,0,1,0,0,1,0,0
30520486,2239383,2018-09-10,0.00033337035,45.3123,0,1,0,0,0,1,0
34314586,1245803,2018-10-23,0.0032225805,129.73073,0,1,0,0,0,0,1
13340622,903955,2018-02-26,0.0,6.7344,0,1,0,1,0,0,0
45263322,1540833,2019-03-05,0.04433826,46.72073,0,0,1,1,0,0,0
5786516,458364,2017-11-30,0.0012223581,3.45,1,0,0,0,0,0,1
25340987,1686775,2018-07-19,0.0,54.9792,0,1,0,0,0,1,0
55923046,1724290,2019-07-01,0.00022224693,2176.72,0,0,1,0,0,1,0
17770175,1170641,2018-04-12,0.00022224693,23.291334,0,1,0,0,1,0,0
35572889,1226179,2018-10-23,0.000111123445,6.118,0,1,0,0,0,0,1
30188010,390895,2018-09-05,0.00033337035,88.9479,0,1,0,0,0,1,0
25961249,1329298,2018-07-20,0.0,34.7208,0,1,0,0,0,1,0
54093197,2142683,2019-06-18,0.0010001111,172.99129,0,0,1,0,1,0,0
35699586,976974,2018-11-13,0.0021113458,56.35368,0,1,0,0,0,0,1
60682756,1680797,2019-08-26,0.011001223,1182.1936,0,0,1,0,0,1,0
37340969,820486,2018-11-29,0.0,73.1676,0,1,0,0,0,0,1
16678179,1814884,2018-03-27,0.0,56.5248,0,1,0,1,0,0,0
56538385,2247529,2019-07-16,0.0,28.9524,0,0,1,0,0,1,0
21406549,2122473,2018-06-06,0.002666963,80.94638,0,1,0,0,1,0,0
55344190,1482207,2019-07-03,0.0,45.3468,0,0,1,0,0,1,0
59611172,2018057,2019-08-13,0.000111123445,45.448,0,0,1,0,0,1,0
52001680,1554575,2019-05-27,0.00033337035,19.2717,0,0,1,0,1,0,0
5397617,2216340,2017-11-24,0.0,111.9732,1,0,0,0,0,0,1
62414203,1717905,2019-09-12,0.00055561727,1.9136,0,0,1,0,0,1,0
62798460,1302490,2019-09-20,0.00022224693,35.72053,0,0,1,0,0,1,0
26914792,1137482,2018-08-07,0.0054450496,139.06407,0,1,0,0,0,1,0
10477662,1490933,2018-01-22,0.011001223,163.59872,0,1,0,1,0,0,0
61697244,2083586,2019-09-03,0.000111123445,108.468,0,0,1,0,0,1,0
44152831,2188612,2019-02-18,0.02211357,50.117783,0,0,1,1,0,0,0
34122327,554881,2018-10-26,0.0,102.4788,0,1,0,0,0,0,1
4809896,1138397,2017-10-12,0.0,78.936,1,0,0,0,0,0,1
37843647,665848,2018-12-06,0.00044449384,26.06912,0,1,0,0,0,0,1
6926401,471755,2017-12-13,0.11101234,46.575275,1,0,0,0,0,0,1
19535151,553576,2018-05-10,0.0,37.1772,0,1,0,0,1,0,0
31603243,1568450,2018-09-27,0.0054450496,53.205994,0,1,0,0,0,1,0
36397814,281068,2018-11-16,0.0,1.1592,0,1,0,0,0,0,1
54972648,1942759,2019-06-27,0.00022224693,312.7264,0,0,1,0,1,0,0
35913551,1188640,2018-11-15,0.0010001111,28.92204,0,1,0,0,0,0,1
55314953,1667347,2019-07-01,0.11101234,292.70627,0,0,1,0,0,1,0
53772848,1839349,2019-06-17,0.0010001111,100.03896,0,0,1,0,1,0,0
9759903,1216091,2018-01-09,0.000111123445,22.195,0,1,0,1,0,0,0
38367139,1059531,2018-12-12,0.000111123445,29.486,0,1,0,0,0,0,1
54372569,1756555,2019-06-18,0.000111123445,40.089,0,0,1,0,1,0,0
29809855,280369,2018-09-04,0.000111123445,73.163,0,1,0,0,0,1,0
42576416,533965,2019-01-29,0.0,10.5432,0,0,1,1,0,0,0
17530490,1565218,2018-04-12,0.0,2.2908,0,1,0,0,1,0,0
20741325,2011853,2018-05-28,0.0,64.3632,0,1,0,0,1,0,0
54920068,894983,2019-06-28,0.16657406,309.0942,0,0,1,0,1,0,0
22365740,1567604,2018-05-28,0.0,28.7868,0,1,0,0,1,0,0
28512510,1519005,2018-08-13,0.0,10.8744,0,1,0,0,0,1,0
11742055,1295190,2018-01-31,0.0,28.9524,0,1,0,1,0,0,0
8089332,665522,2017-12-15,0.00022224693,2392.975,1,0,0,0,0,0,1
45273038,334812,2019-02-08,0.00066674076,48.240856,0,0,1,1,0,0,0
10033509,1992765,2018-01-12,0.0,28.6488,0,1,0,1,0,0,0
51566014,574468,2019-05-21,0.0010001111,31.31772,0,0,1,0,1,0,0
38827950,859184,2018-12-17,0.0,32.4576,0,1,0,0,0,0,1
32109401,209470,2018-09-25,0.000111123445,0.92,0,1,0,0,0,1,0
15715591,330472,2018-02-23,0.000111123445,367.793,0,1,0,1,0,0,0
16359227,2201077,2018-03-27,0.00033337035,67.482,0,1,0,1,0,0,0
61215841,1962055,2019-08-29,0.0,27.6552,0,0,1,0,0,1,0
57388553,246798,2019-07-23,0.0,135.24,0,0,1,0,0,1,0
3744944,663308,2017-11-06,0.0010001111,67.40748,1,0,0,0,0,0,1
48539981,917584,2019-04-09,0.0,32.1816,0,0,1,0,1,0,0
57657699,1509241,2019-07-29,0.002666963,238.74773,0,0,1,0,0,1,0
46797288,1664946,2019-03-20,0.00033337035,36.1422,0,0,1,1,0,0,0
49554249,990088,2019-04-18,0.0,54.3444,0,0,1,0,1,0,0
12384544,1344799,2018-02-15,0.000111123445,107.571,0,1,0,1,0,0,0
34279988,688777,2018-10-29,0.000111123445,3.243,0,1,0,0,0,0,1
16875827,618195,2018-04-03,0.0,7.314,0,1,0,0,1,0,0
844037,127686,2017-09-26,0.0021113458,91.67846,1,0,0,0,0,1,0
48080405,540347,2019-03-20,0.00055561727,113.69973,0,0,1,1,0,0,0
15740654,257223,2018-03-21,0.000111123445,22.954,0,1,0,1,0,0,0
26604865,608441,2018-07-31,0.000111123445,320.344,0,1,0,0,0,1,0
57186915,294763,2019-07-22,0.00044449384,20.90792,0,0,1,0,0,1,0
24906573,1233832,2018-07-12,0.000111123445,470.672,0,1,0,0,0,1,0
28627063,79847,2018-08-23,0.0,35.4108,0,1,0,0,0,1,0
61025399,1929923,2019-08-29,0.0010001111,19.55184,0,0,1,0,0,1,0
59789284,1815987,2019-08-16,0.0,169.74,0,0,1,0,0,1,0
42893397,564318,2019-02-05,0.0,234.2136,0,0,1,1,0,0,0
37121399,632801,2018-11-28,0.0013334815,1366.2,0,1,0,0,0,0,1
11520872,1840670,2018-02-06,0.0010001111,44.39736,0,1,0,1,0,0,0
47235534,2112437,2019-03-19,0.00033337035,556.7472,0,0,1,1,0,0,0
38946771,1661753,2018-12-17,0.011001223,21.321276,0,1,0,0,0,0,1
54640798,274607,2019-06-25,0.00044449384,15.8884,0,0,1,0,1,0,0
29970543,1355612,2018-09-06,0.011001223,77.99925,0,1,0,0,0,1,0
39327453,2093031,2018-12-24,0.00033337035,0.1656,0,1,0,0,0,0,1
47347968,1650479,2019-03-20,0.0012223581,38.985,0,0,1,1,0,0,0
47361383,1550957,2019-03-25,0.00022224693,10.776267,0,0,1,1,0,0,0
140721,12753,2017-09-26,0.0,462.9072,1,0,0,0,0,1,0
56109744,861766,2019-07-10,0.0,25.8888,0,0,1,0,0,1,0
58875081,966995,2019-08-08,0.00044449384,72.47944,0,0,1,0,0,1,0
33031285,844672,2018-10-15,0.0,18.9888,0,1,0,0,0,0,1
40043344,253816,2018-12-31,0.0,40.8756,0,1,0,0,0,0,1
2732582,1816402,2017-10-06,0.0017779754,112.737885,1,0,0,0,0,0,1
3150701,610668,2017-10-13,0.0,2.2908,1,0,0,0,0,0,1
13941853,200803,2018-03-01,0.00044449384,52.54304,0,1,0,1,0,0,0
35600158,478280,2018-11-09,0.001444605,284.61844,0,1,0,0,0,0,1
18178025,795863,2018-04-19,0.0,157.9548,0,1,0,0,1,0,0
29649152,342854,2018-07-30,0.0010001111,92.736,0,1,0,0,0,1,0
14675936,1183919,2018-03-12,0.0,52.2744,0,1,0,1,0,0,0
3249093,937376,2017-10-11,0.000111123445,164.887,1,0,0,0,0,0,1
14744123,1715942,2018-03-09,0.0054450496,220.87083,0,1,0,1,0,0,0
58870468,193374,2019-08-01,0.011001223,36.262814,0,0,1,0,0,1,0
31693993,795667,2018-09-27,0.0,13.8828,0,1,0,0,0,1,0
8428846,873167,2018-01-01,0.00022224693,26.3396,0,1,0,1,0,0,0
56685898,2170406,2019-07-17,0.0010001111,254.56032,0,0,1,0,0,1,0
34864037,895413,2018-11-01,0.000111123445,48.369,0,1,0,0,0,0,1
52067691,257861,2019-05-29,0.0,112.1112,0,0,1,0,1,0,0
39310815,1051165,2018-12-21,0.0018890988,93.02376,0,1,0,0,0,0,1
28370727,1576390,2018-08-20,0.000111123445,130.801,0,1,0,0,0,1,0
5395733,1441639,2017-11-24,0.0010001111,148.45488,1,0,0,0,0,0,1
36505950,194493,2018-11-20,0.016557395,187.75175,0,1,0,0,0,0,1
57605513,426902,2019-07-15,0.00055561727,63.16873,0,0,1,0,0,1,0
23201584,707617,2018-06-26,0.033225916,49.412617,0,1,0,0,1,0,0
26676933,330472,2018-08-01,0.000111123445,1.955,0,1,0,0,0,1,0
59325232,1410021,2019-08-13,0.000111123445,32.959,0,0,1,0,0,1,0
39842772,1702642,2018-12-26,0.00055561727,94.5438,0,1,0,0,0,0,1
56324,935185,2017-10-04,0.000111123445,44.482,1,0,0,0,0,0,1
54594243,703678,2019-06-21,0.0,12.5856,0,0,1,0,1,0,0
11194393,1242569,2018-01-31,0.025447274,4156.1177,0,1,0,1,0,0,0
19488632,1927308,2018-05-15,0.0,1429.7904,0,1,0,0,1,0,0
2877235,359726,2017-10-18,0.00022224693,10.540133,1,0,0,0,0,0,1
39809114,193170,2018-12-26,0.011001223,10.521948,0,1,0,0,0,0,1
13283746,1107429,2018-02-21,0.0,168.3876,0,1,0,1,0,0,0
59125173,159547,2019-08-09,0.0043338146,20.64204,0,0,1,0,0,1,0
2858379,102794,2017-11-01,0.0010001111,39.35484,1,0,0,0,0,0,1
41966481,2122858,2019-01-22,0.0032225805,8.511534,0,0,1,1,0,0,0
22448541,1678157,2018-06-19,0.0,305.4492,0,1,0,0,1,0,0
44591720,1898186,2019-02-21,0.0032225805,22.522827,0,0,1,1,0,0,0
21709535,2085897,2018-06-07,0.0,108.9924,0,1,0,0,1,0,0
7125193,805830,2017-12-14,0.0010001111,14.2968,1,0,0,0,0,0,1
32888918,1509726,2018-10-02,0.000111123445,183.908,0,1,0,0,0,0,1
31530247,869713,2018-09-24,0.0,938.7864,0,1,0,0,0,1,0
23737690,631391,2018-06-25,0.0030003334,289.4688,0,1,0,0,1,0,0
34460889,1232507,2018-10-26,0.027669743,257.89395,0,1,0,0,0,0,1
34377909,1706420,2018-10-17,0.002666963,20.682337,0,1,0,0,0,0,1
7877150,1666266,2017-12-25,0.0,2.9808,1,0,0,0,0,0,1
57007623,1348505,2019-07-18,0.0054450496,40.866215,0,0,1,0,0,1,0
51132409,324012,2019-05-16,0.0,13.8,0,0,1,0,1,0,0
24961155,540082,2018-07-09,0.0,148.3776,0,1,0,0,0,1,0
14906069,1432731,2018-03-07,0.0,220.4412,0,1,0,1,0,0,0
36535521,1955141,2018-11-20,0.009889988,181.83984,0,1,0,0,0,0,1
13219769,1647945,2018-02-08,0.000111123445,1975.102,0,1,0,1,0,0,0
30968346,1551678,2018-09-12,0.0021113458,259.87195,0,1,0,0,0,1,0
35686214,604261,2018-11-13,0.0,17.5536,0,1,0,0,0,0,1
49059562,1589961,2019-04-10,0.008223136,450.249,0,0,1,0,1,0,0
21721869,848761,2018-06-06,0.0,47.3616,0,1,0,0,1,0,0
7430051,784889,2017-12-19,0.0,27.4344,1,0,0,0,0,0,1
22518945,1191756,2018-06-14,0.11101234,144.53062,0,1,0,0,1,0,0
30247411,938281,2018-09-05,0.00044449384,107.51488,0,1,0,0,0,1,0
5548209,1952185,2017-11-27,0.0,1.1592,1,0,0,0,0,0,1
10774951,290201,2018-01-23,0.0054450496,74.28025,0,1,0,1,0,0,0
41759188,978112,2019-01-22,0.000111123445,19.274,0,0,1,1,0,0,0
22613834,240069,2018-06-06,0.000111123445,0.368,0,1,0,0,1,0,0
19205059,1740332,2018-05-08,0.000111123445,29.693,0,1,0,0,1,0,0
28064960,162277,2018-08-13,0.0,105.018,0,1,0,0,0,1,0
41864679,207748,2019-01-17,0.00044449384,39.79184,0,0,1,1,0,0,0
32757617,543903,2018-10-11,0.02211357,163.80048,0,1,0,0,0,0,1
53689030,1444500,2019-06-17,0.0010001111,130.62251,0,0,1,0,1,0,0
54193549,513380,2019-06-19,0.000111123445,242.719,0,0,1,0,1,0,0
30295835,1746803,2018-07-06,0.0,1145.4,0,1,0,0,0,1,0
16505070,703643,2018-03-27,0.011001223,22.985556,0,1,0,1,0,0,0
52886721,681562,2019-06-05,0.0,40.8756,0,0,1,0,1,0,0
13644386,1632100,2018-02-28,0.00022224693,60.536,0,1,0,1,0,0,0
23431163,532201,2018-06-28,0.000111123445,16.951,0,1,0,0,1,0,0
45494717,1425357,2019-03-05,0.033225916,29.30476,0,0,1,1,0,0,0
4322675,1364488,2017-11-13,0.0,124.4208,1,0,0,0,0,0,1
11950692,861766,2018-02-09,0.0,47.5272,0,1,0,1,0,0,0
7134038,340614,2017-11-30,0.00033337035,16.5186,1,0,0,0,0,0,1
46917494,1378802,2019-03-20,0.0,15.456,0,0,1,1,0,0,0
49476197,1138397,2019-03-27,0.00066674076,113.08115,0,0,1,1,0,0,0
56419823,2214838,2019-07-12,0.000111123445,29.371,0,0,1,0,0,1,0
62921391,1009829,2019-09-05,0.016557395,209.66536,0,0,1,0,0,1,0
52016071,50667,2019-05-08,0.00022224693,54.825867,0,0,1,0,1,0,0
768549,161818,2017-10-11,0.02211357,39.400658,1,0,0,0,0,0,1
52126112,1266037,2019-05-21,0.0,7.5072,0,0,1,0,1,0,0
30666072,1240559,2018-09-03,0.00055561727,1.4352,0,1,0,0,0,1,0
45625017,1475964,2019-03-07,0.000111123445,37.26,0,0,1,1,0,0,0
50318350,2007837,2019-04-22,0.0,530.5824,0,0,1,0,1,0,0
14966236,962066,2018-03-14,0.0010001111,23.33856,0,1,0,1,0,0,0
45666056,777983,2019-02-26,0.00022224693,173.83707,0,0,1,1,0,0,0
15188576,1460053,2018-01-08,0.0,1242.0,0,1,0,1,0,0,0
42787336,1217050,2019-02-04,0.0021113458,7.48742,0,0,1,1,0,0,0
16823653,1765651,2018-04-03,0.000111123445,235.451,0,1,0,0,1,0,0
32525678,1113561,2018-10-08,0.000111123445,8.326,0,1,0,0,0,0,1
17671330,612396,2018-04-13,0.000111123445,18.998,0,1,0,0,1,0,0
47577513,366907,2019-03-27,0.0,20.7,0,0,1,1,0,0,0
63016611,1149725,2019-09-18,0.0,1123.2648,0,0,1,0,0,1,0
41013793,1859832,2019-01-03,0.009223247,211.50833,0,0,1,1,0,0,0
43495877,797143,2019-02-11,0.0,9.4116,0,0,1,1,0,0,0
1742970,1205856,2017-10-16,0.0,26.5512,1,0,0,0,0,0,1
21149712,264770,2018-06-06,0.0010001111,65.1084,0,1,0,0,1,0,0
49441194,1484673,2019-04-16,0.0,99.1668,0,0,1,0,1,0,0
62820848,1840345,2019-09-17,0.000111123445,288.075,0,0,1,0,0,1,0
37495975,306885,2018-12-03,0.011001223,111.8766,0,1,0,0,0,0,1
52389444,841075,2019-06-03,0.0,97.704,0,0,1,0,1,0,0
19990113,891361,2018-05-22,0.000111123445,5.819,0,1,0,0,1,0,0
7831833,441182,2017-12-21,0.00033337035,137.3652,1,0,0,0,0,0,1
24261063,1848781,2018-07-05,0.0,28.0416,0,1,0,0,0,1,0
35324543,245521,2018-11-08,0.000111123445,27.6,0,1,0,0,0,0,1
54081936,1685351,2019-06-19,0.0010001111,19.20408,0,0,1,0,1,0,0
33866131,441294,2018-10-19,0.0,176.6124,0,1,0,0,0,0,1
59779059,1927666,2019-08-15,0.011001223,23.225952,0,0,1,0,0,1,0
49465493,447941,2019-04-12,0.00022224693,61.909866,0,0,1,0,1,0,0
4262352,1315121,2017-10-25,0.0,286.5984,1,0,0,0,0,0,1
25643538,1874289,2018-07-10,0.000111123445,40.756,0,1,0,0,0,1,0
38975568,239348,2018-12-14,0.055450607,345.71338,0,1,0,0,0,0,1
30284349,1148306,2018-07-30,0.02211357,204.04965,0,1,0,0,0,1,0
8679753,1736276,2018-01-03,0.00033337035,42.5592,0,1,0,1,0,0,0
59039949,1438180,2019-07-16,0.00044449384,19.14704,0,0,1,0,0,1,0
18132082,1255733,2018-04-18,0.00033337035,65.4327,0,1,0,0,1,0,0
7384891,2125760,2017-12-20,0.0,325.68,1,0,0,0,0,0,1
6044507,1078618,2017-12-01,0.00022224693,49.480667,1,0,0,0,0,0,1
29764602,1733135,2018-08-30,0.2221358,207.71431,0,1,0,0,0,1,0
5988520,1444113,2017-11-27,0.00022224693,24.557867,1,0,0,0,0,0,1
16939122,692501,2018-04-04,0.00022224693,291.732,0,1,0,0,1,0,0
48149947,2171031,2019-04-02,0.0,9.8532,0,0,1,0,1,0,0
8955400,1073774,2018-01-05,0.06656295,22.853428,0,1,0,1,0,0,0
782783,1266514,2017-10-12,0.0,18.8232,1,0,0,0,0,0,1
31340736,34225,2018-09-13,0.0,114.1812,0,1,0,0,0,1,0
61162225,1408864,2019-08-26,0.00033337035,36.4734,0,0,1,0,0,1,0
929717,249140,2017-09-29,0.0,17.6916,1,0,0,0,0,1,0
34056641,1729848,2018-10-24,0.033225916,1906.9658,0,1,0,0,0,0,1
16014427,1176001,2018-03-26,0.0010001111,55.8348,0,1,0,1,0,0,0
51502473,419020,2019-04-09,0.000111123445,13.57,0,0,1,0,1,0,0
12891206,456604,2018-01-10,0.0,77.6664,0,1,0,1,0,0,0
39004547,1451922,2018-12-19,0.000111123445,362.618,0,1,0,0,0,0,1
31856438,804156,2018-09-28,0.0,24.7296,0,1,0,0,0,1,0
34884260,995015,2018-09-27,0.0,73.5264,0,1,0,0,0,1,0
57801036,707214,2019-07-25,0.0054450496,64.895325,0,0,1,0,0,1,0
2654419,776358,2017-10-17,0.0,24.7848,1,0,0,0,0,0,1
3969390,1816817,2017-11-03,0.000111123445,155.181,1,0,0,0,0,0,1
63134699,1981286,2019-08-29,0.0010001111,152.628,0,0,1,0,0,1,0
19805279,2246726,2018-05-18,0.0007778642,48.1321,0,1,0,0,1,0,0
14454351,918011,2018-03-08,0.0,5.0508,0,1,0,1,0,0,0
34485460,2081817,2018-10-29,0.0,10.9848,0,1,0,0,0,0,1
11424810,1790857,2018-02-02,0.000111123445,3.818,0,1,0,1,0,0,0
48977555,1836163,2019-04-15,0.0,49.8456,0,0,1,0,1,0,0
22551475,892705,2018-06-20,0.0,1214.4,0,1,0,0,1,0,0
26411087,1518658,2018-07-25,0.0015557284,42.03848,0,1,0,0,0,1,0
32080534,1697257,2018-09-27,0.011001223,102.81552,0,1,0,0,0,1,0
30818345,2234441,2018-09-11,0.000111123445,17.319,0,1,0,0,0,1,0
57407851,1014735,2019-06-12,0.0,10.8744,0,0,1,0,1,0,0
42846028,2253666,2019-02-04,0.0010001111,145.73076,0,0,1,1,0,0,0
26339383,38650,2018-07-31,0.0,248.124,0,1,0,0,0,1,0
28146622,1202599,2018-08-15,0.0,35.9904,0,1,0,0,0,1,0
36768957,609737,2018-11-26,0.000111123445,24.679,0,1,0,0,0,0,1
31564290,492787,2018-09-03,0.0,94.254,0,1,0,0,0,1,0
44680303,254713,2019-02-22,0.0010001111,5.29368,0,0,1,1,0,0,0
20521622,1740943,2018-05-28,0.0,35.88,0,1,0,0,1,0,0
17644196,750765,2018-04-12,0.0043338146,158.03828,0,1,0,0,1,0,0
13414747,876417,2018-01-23,0.0,128.9748,0,1,0,1,0,0,0
4279107,2263748,2017-11-14,0.00033337035,1.242,1,0,0,0,0,0,1
29482460,1098821,2018-08-31,0.000111123445,5.29,0,1,0,0,0,1,0
17709899,575414,2018-04-12,0.00022224693,24.2144,0,1,0,0,1,0,0
24874404,1250425,2018-07-13,0.006556284,155.5326,0,1,0,0,0,1,0
41289865,2047319,2019-01-11,0.0011112345,4.232,0,0,1,1,0,0,0
15749306,1905094,2018-03-20,0.011001223,31.029575,0,1,0,1,0,0,0
23674751,1523781,2018-06-29,0.000111123445,888.352,0,1,0,0,1,0,0
17097222,1098010,2018-04-04,0.000111123445,63.894,0,1,0,0,1,0,0
51131725,940650,2019-05-15,0.011001223,33.72941,0,0,1,0,1,0,0
13930892,1608495,2018-03-02,0.0054450496,37.279503,0,1,0,1,0,0,0
1789877,444376,2017-09-27,0.000111123445,0.69,1,0,0,0,0,1,0
886667,1369000,2017-10-20,0.000111123445,13.869,1,0,0,0,0,0,1
27249043,676991,2018-08-07,0.00044449384,42.96952,0,1,0,0,0,1,0
48140552,60964,2019-03-28,0.0,4.968,0,0,1,1,0,0,0
4087081,1673867,2017-11-08,0.0,2.2908,1,0,0,0,0,0,1
20962397,938174,2018-06-01,0.0,17.2776,0,1,0,0,1,0,0
52343069,776358,2019-05-30,0.0,15.3732,0,0,1,0,1,0,0
44017235,1606046,2019-02-13,0.00022224693,63.112,0,0,1,1,0,0,0
30967164,1246822,2018-09-13,0.0010001111,48.95688,0,1,0,0,0,1,0
20640183,1684943,2018-05-25,0.002666963,41.702496,0,1,0,0,1,0,0
52608347,1471573,2019-06-03,0.0054450496,114.77478,0,0,1,0,1,0,0
55057193,1714976,2019-06-28,0.0,24.3432,0,0,1,0,1,0,0
61338282,443446,2019-09-02,0.0,65.136,0,0,1,0,0,1,0
13257540,1855199,2018-02-23,0.00033337035,22.6044,0,1,0,1,0,0,0
26862367,1722816,2018-08-02,0.0007778642,72.15905,0,1,0,0,0,1,0
8107924,1984040,2017-12-12,0.000111123445,1230.339,1,0,0,0,0,0,1
17718276,1376554,2018-04-13,0.011001223,37.927094,0,1,0,0,1,0,0
39943114,134582,2018-12-26,0.0054450496,23.917608,0,1,0,0,0,0,1
2505500,1233706,2017-10-03,0.00033337035,81.972,1,0,0,0,0,0,1
17906549,1143138,2018-02-07,0.00044449384,4.71592,0,1,0,1,0,0,0
44918123,723086,2019-02-27,0.0,75.4032,0,0,1,1,0,0,0
47900390,839643,2019-03-14,0.000111123445,2609.35,0,0,1,1,0,0,0
28654398,972586,2018-08-22,0.0,42.642,0,1,0,0,0,1,0
60411593,366783,2019-05-23,0.0,8970.0,0,0,1,0,1,0,0
56517006,464205,2019-07-15,0.0,53.1576,0,0,1,0,0,1,0
62152558,1943817,2019-09-09,0.00055561727,153.36707,0,0,1,0,0,1,0
2641948,162169,2017-10-26,0.000111123445,22.954,1,0,0,0,0,0,1
55654467,1922091,2019-07-08,0.00044449384,11.35464,0,0,1,0,0,1,0
8083533,83526,2017-12-22,0.0,88.4028,1,0,0,0,0,0,1
44110603,1399787,2019-02-19,0.0,15.7044,0,0,1,1,0,0,0
23993268,800028,2018-07-04,0.0010001111,1.85472,0,1,0,0,0,1,0
29837597,1071561,2018-09-03,0.000111123445,10.212,0,1,0,0,0,1,0
23269152,339007,2018-06-27,0.0027780866,414.64755,0,1,0,0,1,0,0
48878853,549675,2019-04-11,0.0,78.9912,0,0,1,0,1,0,0
40405978,1056412,2019-01-03,0.0,5.8236,0,0,1,1,0,0,0
25166173,832288,2018-07-16,0.0,1.1592,0,1,0,0,0,1,0
